menu.products|Prodotti
menu.settings|Impostazioni
menu.logs|Registri
menu.orders|Ordini
menu.help|Aiuto
module.name|Lengow
global.just_yes|Sì
global.just_no|No
header.preprod_active|Modalità di pre-produzione
header.counter|Periodo di prova: %{counter} giorno(i) rimasto(i).
header.upgrade_account|Upgrade
footer.toolbox|Cassetta degli attrezzi
footer.legals|Note legali
footer.plugin_lengow|Plugin Magento Lengow
footer.lengow_link_url|http://www.lengow.com/
dashboard.screen.welcome_back|Salve! Bentornato!
dashboard.screen.go_to_lengow|Vai a Lengow
dashboard.screen.products_title|Prodotti
dashboard.screen.products_text|Dai un'occhiata a tutti i prodotti disponibili in modo da poter preparare il tuo catalogo
dashboard.screen.orders_title|Ordini
dashboard.screen.orders_text|Gestisci i tuoi ordini direttamente sulla tua dashboard Magento
dashboard.screen.settings_title|Impostazioni
dashboard.screen.settings_text|Configura le impostazioni principali del tuo plugin Magento
dashboard.screen.partner_business|Lengow, il tuo partner d'affari
dashboard.screen.stat_turnover|Fatturato
dashboard.screen.stat_nb_orders|Ordini
dashboard.screen.stat_more_stats|Desideri più statistiche?
dashboard.screen.some_help_title|Hai bisogno d'aiuto?
dashboard.screen.get_in_touch|Contatta Lengow.
dashboard.screen.visit_help_center|Visita il nostro Centro Assistenza
dashboard.screen.configure_plugin|per informazioni dettagliate su come configurare correttamente il tuo plugin Magento
status.screen.title_end_free_trial|Tutte le cose belle finiscono
status.screen.subtitle_end_free_trial|Sei arrivato al termine del tuo periodo di prova!
status.screen.first_description_end_free_trial|Il tuo periodo di prova di 15 giorni su Lengow è scaduto. È una brutta notizia, ma il meglio deve ancora venire! Speriamo davvero che Lengow ti sia stato utile per migliorare la tua attività.
status.screen.second_description_end_free_trial|Il tuo account verrà sospeso fino a quando non sottoscriverai un nuovo abbonamento.  Anche tutte le distribuzioni e le indicizzazioni esistenti verranno sospese.
status.screen.third_description_end_free_trial|Non dimenticare che gli account di prova vengono cancellati 30 giorni dopo il termine del periodo di prova. Assicurati di effettuare l'upgrade in maniera tale da non buttare via il lavoro che hai fatto per costruire i canali.
status.screen.subtitle_bad_payer|Il tuo account è stato temporaneamente disattivato
status.screen.first_description_bad_payer|Siamo spiacenti di doverti informare che abbiamo dovuto limitare temporaneamente l'accesso al tuo account perché il pagamento automatico del tuo abbonamento non è andato a buon fine.
status.screen.second_description_bad_payer|La pubblicazione del tuo catalogo è stata sospesa. Ti consigliamo caldamente di metterti in contatto con noi a
status.screen.phone_bad_payer|o telefonicamente al +44 203 318 2632
status.screen.third_description_bad_payer|Speriamo di aver l'occasione di lavorare con te nel prossimo futuro.
status.screen.facturation_button|Visualizza le mie informazioni di fatturazione
status.screen.upgrade_account_button|Va bene, sono pronto ad effettuare l'upgrade!
status.screen.refresh_action|Aggiorna il mio account
product.screen.title|Esporta prodotto
product.screen.nb_exported|prodotti esportati
product.screen.nb_available|prodotti disponibili
product.screen.include_out_of_stock|Includi prodotti esauriti
product.screen.include_out_of_stock_support|Utilizza questa opzione quando vuoi esportare dei prodotti esauriti
product.screen.include_specific_product|Includi prodotti specifici
product.screen.include_specific_product_support|Utilizza questa opzione per selezionare i prodotti uno ad uno
product.screen.lengow_store_sync|Negozio sincronizzato
product.screen.lengow_store_no_sync|Negozio non sincronizzato
product.screen.sync_your_store|Sincronizza il mio negozio con Lengow
product.screen.button_download|Scarica
product.screen.store_last_indexation|Ultima indicizzazione
product.screen.store_not_index|Non ancora indicizzati
product.table.id|ID
product.table.name|Nome
product.table.custom_name|Nome nel %{store_name}
product.table.type|Tipo
product.table.attribut_set_name|Nome Set Attributo
product.table.sku|SKU
product.table.price|Prezzo
product.table.quantity|Quantità
product.table.visibility|Visibilità
product.table.status|Stato
product.table.websites|Siti Web
product.table.publish_on_lengow|Includere nell'esportazione?
product.table.change_publication|Modifica il post di Lengow
product.table.publication|Post
order.screen.title|Ordini
order.screen.button_import|Sincronizza Ordini
order.screen.button_migrate|Non mostrare più questo messaggio
order.screen.preprod_warning_message|Ti trovi in modalità pre-produzione. Puoi importare ordini, ma non puoi interagire in alcun modo con Lengow. <a href=%{url}>Modifica questo</a>
order.screen.nb_old_order_imported|Hai già importato ed elaborato %{nb_order} ordini con Lengow
order.screen.order_visible_in_page|%{nb_order} ordini sono in attesa di essere spediti e sono visibili qui
order.screen.where_see_old_order|Puoi consultare gli ordini elaborati nella schermata ordine Magento
order.screen.all_order_will_be_sent_to|Tutti i rapporti di problemi relativi all'ordine verranno inviati per email a
order.screen.no_order_will_be_sent|I rapporti di problemi relativi all'ordine non verranno inviati per email
order.screen.change_this|Modificare questo?
order.screen.last_order_importation|Ultima sincronizzazione: %{last_importation}
order.screen.no_order_importation|Per ora nessuna sincronizzazione
order.screen.order_with_error|Hai %{nb_order} ordine(i) con errori
order.screen.order_to_be_sent|Hai %{nb_order} ordine(i) in attesa di essere spedito(i)
order.screen.lengow_information|Informazioni Lengow
order.screen.feed_id|ID feed
order.screen.delivery_address_id|ID Indirizzo di spedizione
order.screen.currency|Valuta
order.screen.commission|Commissione
order.screen.customer_email|Email cliente
order.screen.carrier|Vettore dal marketplace
order.screen.carrier_method|Metodi di spedizione da marketplace
order.screen.carrier_tracking|Numero di tracking
order.screen.carrier_id_relay|Relay ID 
order.screen.sent_marketplace|Spedito da marketplace
order.screen.imported_at|Importato alle
order.screen.message|Messaggio
order.screen.extra|formato JSON
order.screen.not_lengow_order|Quest'ordine non proviene da Lengow
order.screen.not_follow_by_lengow|A causa di una nuova importazione, quest'ordine non è monitorato da Lengow
order.screen.cancel_and_reimport|Importa nuovamente ordine
order.screen.check_cancel_and_reimport|Vuoi davvero importare nuovamente l'ordine?
order.screen.synchronize_id|Sincronizza ID
order.screen.resend_action|Invia Nuovamente Azione
order.screen.check_resend_action|Vuoi davvero %{action} l'ordine?
order.table.lengow_action|Azioni
order.table.lengow_state|Stato Lengow
order.table.marketplace_name|Marketplace
order.table.store|Negozio
order.table.marketplace_sku|SKU  marketplace
order.table.magento_sku|SKU Magento
order.table.magento_status|Stato Magento
order.table.order_date|Data dell'ordine
order.table.customer_name|Nome cliente
order.table.country|Paese
order.table.items|Articoli
order.table.total_paid|Totale Pagato
order.table.action_success|Successo
order.table.action_error|Errore
order.table.order_not_imported|L'ordine non è stato importato all'interno di Magento
order.table.action_sent|azione %{action_type} inviata
order.table.not_imported|non importato
order.table.not_sent|non inviato
order.table.action_waiting_return|Azione inviata, in attesa di risposta
order.table.action_sent_not_work|L'azione inviata al marketplace non ha funzionato
order.table.status_not_synchronized|Non sincronizzato
order.table.status_accepted|Accettato
order.table.status_waiting_shipment|In attesa di spedizione
order.table.status_shipped|Spedito
